plan_id,test_name,instrument,trading_day,expiry,symbol,option_type,strike,selected_premium,planned_entry,planned_stop_loss,planned_targets,target_lots,final_status
plan_2021-09-14_NIFTY_CE_17200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-14,2021-09-16,NIFTY,CE,17200.0,211.75,230.0,207.15,236.02;243.73;252.25,0;1;1,TRAILING_SL
plan_2021-09-14_NIFTY_PE_17600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-14,2021-09-16,NIFTY,PE,17600.0,214.2,219.35,203.75,223.39;228.6;234.35,0;1;1,NOT_ENTERED
plan_2021-09-15_NIFTY_CE_17150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-15,2021-09-16,NIFTY,CE,17150.0,247.8,249.95,239.1,252.7;256.27;260.2,0;1;1,COMPLETED
plan_2021-09-15_NIFTY_PE_17600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-15,2021-09-16,NIFTY,PE,17600.0,216.75,251.1,225.03,263.92;280.28;298.35,0;1;1,NOT_ENTERED
plan_2021-09-16_NIFTY_CE_17350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-16,2021-09-16,NIFTY,CE,17350.0,204.7,206.15,179.3,213.25;222.35;232.4,0;1;1,TRAILING_SL
plan_2021-09-16_NIFTY_PE_17800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-16,2021-09-16,NIFTY,PE,17800.0,249.15,272.7,248.65,279.04;287.17;296.15,0;1;1,TRAILING_SL
plan_2021-09-17_NIFTY_CE_17500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-17,2021-09-23,NIFTY,CE,17500.0,233.25,245.8,215.14,260.89;280.14;301.4,0;1;1,TRAILING_SL
plan_2021-09-17_NIFTY_PE_17850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-17,2021-09-23,NIFTY,PE,17850.0,209.1,211.55,199.5,214.63;218.61;223.0,0;1;1,NOT_ENTERED
plan_2021-09-20_NIFTY_CE_17300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-20,2021-09-23,NIFTY,CE,17300.0,220.1,225.0,194.85,233.0;243.24;254.55,0;1;1,STOPLOSS
plan_2021-09-20_NIFTY_PE_17650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-20,2021-09-23,NIFTY,PE,17650.0,209.95,237.25,204.85,245.86;256.88;269.05,0;1;1,NOT_ENTERED
plan_2021-09-21_NIFTY_CE_17300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-21,2021-09-23,NIFTY,CE,17300.0,201.35,204.2,183.55,209.62;216.57;224.25,0;1;1,TRAILING_SL
plan_2021-09-21_NIFTY_PE_17650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-21,2021-09-23,NIFTY,PE,17650.0,233.2,257.45,219.0,267.71;280.82;295.3,0;1;1,TRAILING_SL
plan_2021-09-22_NIFTY_CE_17350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-22,2021-09-23,NIFTY,CE,17350.0,240.6,244.55,232.2,247.71;251.79;256.3,0;1;1,STOPLOSS
plan_2021-09-22_NIFTY_PE_17800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-22,2021-09-23,NIFTY,PE,17800.0,237.35,245.8,227.15,250.67;256.94;263.85,0;1;1,COMPLETED
plan_2021-09-23_NIFTY_CE_17450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-23,2021-09-23,NIFTY,CE,17450.0,205.25,210.9,198.1,214.18;218.42;223.1,0;1;1,STOPLOSS
plan_2021-09-23_NIFTY_PE_17850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-23,2021-09-23,NIFTY,PE,17850.0,202.55,209.65,196.95,212.9;217.11;221.75,0;1;1,NOT_ENTERED
plan_2021-09-24_NIFTY_CE_17750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-24,2021-09-30,NIFTY,CE,17750.0,221.35,224.05,205.65,228.86;235.03;241.85,0;1;1,COMPLETED
plan_2021-09-24_NIFTY_PE_18050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-24,2021-09-30,NIFTY,PE,18050.0,228.15,234.65,226.15,236.76;239.51;242.55,0;1;1,STOPLOSS
plan_2021-09-27_NIFTY_CE_17750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-27,2021-09-30,NIFTY,CE,17750.0,227.85,236.85,224.25,240.08;244.25;248.85,0;1;1,NOT_ENTERED
plan_2021-09-27_NIFTY_PE_18100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-27,2021-09-30,NIFTY,PE,18100.0,215.5,232.75,201.8,240.97;251.49;263.1,0;1;1,STOPLOSS
plan_2021-09-28_NIFTY_CE_17700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-28,2021-09-30,NIFTY,CE,17700.0,215.45,231.9,213.5,236.71;242.88;249.7,0;1;1,NOT_ENTERED
plan_2021-09-28_NIFTY_PE_18050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-28,2021-09-30,NIFTY,PE,18050.0,204.95,206.45,183.95,212.37;219.97;228.35,0;1;1,COMPLETED
plan_2021-09-29_NIFTY_CE_17450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-29,2021-09-30,NIFTY,CE,17450.0,224.25,224.3,211.25,227.65;231.97;236.75,0;1;1,COMPLETED
plan_2021-09-29_NIFTY_PE_17850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-29,2021-09-30,NIFTY,PE,17850.0,233.4,241.25,218.18,252.58;267.06;283.05,0;1;1,STOPLOSS
plan_2021-09-30_NIFTY_CE_17500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-30,2021-09-30,NIFTY,CE,17500.0,220.0,232.85,206.34,245.88;262.53;280.9,0;1;1,NOT_ENTERED
plan_2021-09-30_NIFTY_PE_17950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-09-30,2021-09-30,NIFTY,PE,17950.0,236.5,250.2,226.0,256.58;264.77;273.8,0;1;1,TRAILING_SL
plan_2021-10-04_NIFTY_CE_17450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-04,2021-10-07,NIFTY,CE,17450.0,204.1,206.35,184.05,212.22;219.74;228.05,0;1;1,TRAILING_SL
plan_2021-10-04_NIFTY_PE_17750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-04,2021-10-07,NIFTY,PE,17750.0,207.65,237.9,205.95,246.39;257.26;269.25,0;1;1,NOT_ENTERED
plan_2021-10-05_NIFTY_CE_17450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-05,2021-10-07,NIFTY,CE,17450.0,236.65,236.7,220.8,240.83;246.14;252.0,0;1;1,COMPLETED
plan_2021-10-05_NIFTY_PE_17850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-05,2021-10-07,NIFTY,PE,17850.0,220.65,235.1,219.5,239.14;244.35;250.1,0;1;1,NOT_ENTERED
plan_2021-10-06_NIFTY_CE_17650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-06,2021-10-07,NIFTY,CE,17650.0,214.0,215.5,188.35,222.69;231.89;242.05,0;1;1,STOPLOSS
plan_2021-10-06_NIFTY_PE_18050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-06,2021-10-07,NIFTY,PE,18050.0,211.95,232.55,211.45,238.09;245.2;253.05,0;1;1,STOPLOSS
plan_2021-10-07_NIFTY_CE_17550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-07,2021-10-07,NIFTY,CE,17550.0,219.3,254.75,230.8,266.52;281.55;298.15,0;1;1,TRAILING_SL
plan_2021-10-07_NIFTY_PE_18000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-07,2021-10-07,NIFTY,PE,18000.0,236.65,243.3,219.7,249.52;257.49;266.3,0;1;1,NOT_ENTERED
plan_2021-10-08_NIFTY_CE_17750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-08,2021-10-14,NIFTY,CE,17750.0,200.55,200.6,179.45,206.15;213.28;221.15,0;1;1,STOPLOSS
plan_2021-10-08_NIFTY_PE_18050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-08,2021-10-14,NIFTY,PE,18050.0,233.8,243.05,233.3,245.5;248.69;252.2,0;1;1,STOPLOSS
plan_2021-10-11_NIFTY_CE_17700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-11,2021-10-14,NIFTY,CE,17700.0,235.2,236.65,213.7,242.69;250.44;259.0,0;1;1,TRAILING_SL
plan_2021-10-11_NIFTY_PE_18050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-11,2021-10-14,NIFTY,PE,18050.0,201.7,220.75,200.2,226.14;233.06;240.7,0;1;1,NOT_ENTERED
plan_2021-10-12_NIFTY_CE_17750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-12,2021-10-14,NIFTY,CE,17750.0,215.0,215.05,181.25,224.04;235.55;248.25,0;1;1,COMPLETED
plan_2021-10-12_NIFTY_PE_18150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-12,2021-10-14,NIFTY,PE,18150.0,243.0,258.6,225.4,267.43;278.73;291.2,0;1;1,NOT_ENTERED
plan_2021-10-13_NIFTY_CE_17850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-13,2021-10-14,NIFTY,CE,17850.0,222.05,240.05,206.95,248.85;260.12;272.55,0;1;1,TRAILING_SL
plan_2021-10-13_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-13,2021-10-14,NIFTY,PE,18250.0,207.8,217.25,192.95,223.66;231.88;240.95,0;1;1,NOT_ENTERED
plan_2021-10-14_NIFTY_CE_18000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-14,2021-10-14,NIFTY,CE,18000.0,242.7,257.6,229.95,264.92;274.3;284.65,0;1;1,TRAILING_SL
plan_2021-10-14_NIFTY_PE_18450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-14,2021-10-14,NIFTY,PE,18450.0,212.9,228.05,204.4,234.28;242.28;251.1,0;1;1,NOT_ENTERED
plan_2021-10-18_NIFTY_CE_18300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-18,2021-10-21,NIFTY,CE,18300.0,210.3,227.0,198.65,240.94;258.75;278.4,0;1;1,TRAILING_SL
plan_2021-10-18_NIFTY_PE_18600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-18,2021-10-21,NIFTY,PE,18600.0,201.8,205.85,179.7,212.76;221.62;231.4,0;1;1,STOPLOSS
plan_2021-10-19_NIFTY_CE_18350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-19,2021-10-21,NIFTY,CE,18350.0,230.0,250.05,223.6,263.06;279.66;298.0,0;1;1,STOPLOSS
plan_2021-10-19_NIFTY_PE_18750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-19,2021-10-21,NIFTY,PE,18750.0,221.7,223.25,209.8,226.71;231.17;236.1,0;1;1,STOPLOSS
plan_2021-10-20_NIFTY_CE_18250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-20,2021-10-21,NIFTY,CE,18250.0,221.55,227.75,205.6,233.58;241.05;249.3,0;1;1,STOPLOSS
plan_2021-10-20_NIFTY_PE_18650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-20,2021-10-21,NIFTY,PE,18650.0,231.9,249.05,220.25,256.68;266.46;277.25,0;1;1,COMPLETED
plan_2021-10-21_NIFTY_CE_18150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-21,2021-10-21,NIFTY,CE,18150.0,201.8,211.05,185.5,217.8;226.45;236.0,0;1;1,NOT_ENTERED
plan_2021-10-21_NIFTY_PE_18550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-21,2021-10-21,NIFTY,PE,18550.0,209.0,224.5,196.5,231.92;241.41;251.9,0;1;1,COMPLETED
plan_2021-10-22_NIFTY_CE_18150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-22,2021-10-28,NIFTY,CE,18150.0,204.4,209.75,189.4,215.09;221.94;229.5,0;1;1,STOPLOSS
plan_2021-10-22_NIFTY_PE_18400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-22,2021-10-28,NIFTY,PE,18400.0,225.6,242.95,221.15,248.68;256.03;264.15,0;1;1,STOPLOSS
plan_2021-10-25_NIFTY_CE_18050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-25,2021-10-28,NIFTY,CE,18050.0,203.7,227.35,197.7,235.22;245.28;256.4,0;1;1,NOT_ENTERED
plan_2021-10-25_NIFTY_PE_18350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-25,2021-10-28,NIFTY,PE,18350.0,233.6,240.75,208.9,249.21;260.04;272.0,0;1;1,COMPLETED
plan_2021-10-26_NIFTY_CE_18000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-26,2021-10-28,NIFTY,CE,18000.0,235.45,247.55,220.35,254.75;263.97;274.15,0;1;1,COMPLETED
plan_2021-10-26_NIFTY_PE_18350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-26,2021-10-28,NIFTY,PE,18350.0,215.4,225.6,201.7,231.9;239.98;248.9,0;1;1,NOT_ENTERED
plan_2021-10-27_NIFTY_CE_18150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-27,2021-10-28,NIFTY,CE,18150.0,208.45,221.05,163.8,249.29;285.27;325.0,0;1;1,NOT_ENTERED
plan_2021-10-27_NIFTY_PE_18550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-27,2021-10-28,NIFTY,PE,18550.0,236.35,261.05,235.85,267.7;276.23;285.65,0;1;1,COMPLETED
plan_2021-10-28_NIFTY_CE_17950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-28,2021-10-28,NIFTY,CE,17950.0,214.55,243.65,214.05,251.5;261.55;272.65,0;1;1,NOT_ENTERED
plan_2021-10-28_NIFTY_PE_18400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-10-28,2021-10-28,NIFTY,PE,18400.0,243.1,250.45,222.51,264.19;281.73;301.1,0;1;1,STOPLOSS
plan_2021-11-02_NIFTY_CE_17950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-02,2021-11-11,NIFTY,CE,17950.0,208.0,226.5,206.7,231.69;238.35;245.7,0;1;1,NOT_ENTERED
plan_2021-11-02_NIFTY_PE_18050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-02,2021-11-11,NIFTY,PE,18050.0,202.95,203.0,202.45,202.95;202.95;202.95,0;1;1,COMPLETED
plan_2021-11-03_NIFTY_CE_17850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-03,2021-11-11,NIFTY,CE,17850.0,224.0,225.05,209.5,229.08;234.27;240.0,0;1;1,STOPLOSS
plan_2021-11-03_NIFTY_PE_18100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-03,2021-11-11,NIFTY,PE,18100.0,214.3,239.5,213.8,246.29;254.99;264.6,0;1;1,NOT_ENTERED
plan_2021-11-08_NIFTY_CE_17800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-08,2021-11-11,NIFTY,CE,17800.0,220.4,251.05,220.2,266.23;285.61;307.0,0;1;1,NOT_ENTERED
plan_2021-11-08_NIFTY_PE_18150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-08,2021-11-11,NIFTY,PE,18150.0,224.4,224.75,198.95,231.57;240.3;249.95,0;1;1,COMPLETED
plan_2021-11-09_NIFTY_CE_17900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-09,2021-11-11,NIFTY,CE,17900.0,218.95,257.95,232.74,270.34;286.17;303.65,0;1;1,NOT_ENTERED
plan_2021-11-09_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-09,2021-11-11,NIFTY,PE,18250.0,207.4,211.85,196.0,215.96;221.26;227.1,0;1;1,TRAILING_SL
plan_2021-11-10_NIFTY_CE_17750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-10,2021-11-11,NIFTY,CE,17750.0,230.4,235.0,218.6,239.26;244.75;250.8,0;1;1,STOPLOSS
plan_2021-11-10_NIFTY_PE_18150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-10,2021-11-11,NIFTY,PE,18150.0,212.25,222.5,199.15,228.65;236.54;245.25,0;1;1,TRAILING_SL
plan_2021-11-11_NIFTY_CE_17750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-11,2021-11-11,NIFTY,CE,17750.0,217.05,217.1,199.5,221.69;227.59;234.1,0;1;1,NOT_ENTERED
plan_2021-11-11_NIFTY_PE_18200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-11,2021-11-11,NIFTY,PE,18200.0,243.0,262.8,233.74,277.1;295.35;315.5,0;1;1,TRAILING_SL
plan_2021-11-12_NIFTY_CE_17800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-12,2021-11-18,NIFTY,CE,17800.0,219.3,229.95,205.31,242.06;257.52;274.6,0;1;1,TRAILING_SL
plan_2021-11-12_NIFTY_PE_18100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-12,2021-11-18,NIFTY,PE,18100.0,215.75,221.1,201.5,226.23;232.82;240.1,0;1;1,STOPLOSS
plan_2021-11-15_NIFTY_CE_18000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-15,2021-11-18,NIFTY,CE,18000.0,223.55,232.0,196.4,241.48;253.61;267.0,0;1;1,TRAILING_SL
plan_2021-11-15_NIFTY_PE_18350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-15,2021-11-18,NIFTY,PE,18350.0,211.1,215.3,194.5,220.76;227.76;235.5,0;1;1,STOPLOSS
plan_2021-11-16_NIFTY_CE_17950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-16,2021-11-18,NIFTY,CE,17950.0,201.3,232.6,200.8,241.05;251.86;263.8,0;1;1,NOT_ENTERED
plan_2021-11-16_NIFTY_PE_18300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-16,2021-11-18,NIFTY,PE,18300.0,225.0,225.05,200.06,237.34;253.03;270.35,0;1;1,STOPLOSS
plan_2021-11-17_NIFTY_CE_17700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-17,2021-11-18,NIFTY,CE,17700.0,243.0,243.95,228.1,248.06;253.36;259.2,0;1;1,COMPLETED
plan_2021-11-17_NIFTY_PE_18150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-17,2021-11-18,NIFTY,PE,18150.0,237.15,252.15,235.55,256.47;262.02;268.15,0;1;1,NOT_ENTERED
plan_2021-11-18_NIFTY_CE_17700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-18,2021-11-18,NIFTY,CE,17700.0,210.0,218.75,194.69,230.57;245.68;262.35,0;1;1,TRAILING_SL
plan_2021-11-18_NIFTY_PE_18100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-18,2021-11-18,NIFTY,PE,18100.0,201.55,239.6,213.73,252.32;268.57;286.5,0;1;1,TRAILING_SL
plan_2021-11-22_NIFTY_CE_17600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-22,2021-11-25,NIFTY,CE,17600.0,218.85,260.1,236.76,271.57;286.22;302.4,0;1;1,NOT_ENTERED
plan_2021-11-22_NIFTY_PE_17900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-22,2021-11-25,NIFTY,PE,17900.0,223.25,223.3,192.15,238.63;258.2;279.8,0;1;1,COMPLETED
plan_2021-11-23_NIFTY_CE_17150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-23,2021-11-25,NIFTY,CE,17150.0,221.7,255.0,221.2,263.99;275.5;288.2,0;1;1,TRAILING_SL
plan_2021-11-23_NIFTY_PE_17450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-23,2021-11-25,NIFTY,PE,17450.0,200.45,218.05,184.62,234.51;255.51;278.7,0;1;1,STOPLOSS
plan_2021-11-24_NIFTY_CE_17350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-24,2021-11-25,NIFTY,CE,17350.0,211.35,226.6,195.6,234.83;245.37;257.0,0;1;1,TRAILING_SL
plan_2021-11-24_NIFTY_PE_17750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-24,2021-11-25,NIFTY,PE,17750.0,233.4,249.7,225.65,256.04;264.17;273.15,0;1;1,STOPLOSS
plan_2021-11-25_NIFTY_CE_17200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-25,2021-11-25,NIFTY,CE,17200.0,204.0,204.05,172.85,212.34;222.94;234.65,0;1;1,COMPLETED
plan_2021-11-25_NIFTY_PE_17600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-25,2021-11-25,NIFTY,PE,17600.0,219.1,254.45,224.43,269.22;288.08;308.9,0;1;1,STOPLOSS
plan_2021-11-26_NIFTY_CE_17250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-26,2021-12-02,NIFTY,CE,17250.0,208.35,220.6,198.25,231.58;245.61;261.1,0;1;1,NOT_ENTERED
plan_2021-11-26_NIFTY_PE_17500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-26,2021-12-02,NIFTY,PE,17500.0,214.4,228.0,179.8,251.76;282.06;315.5,0;1;1,TRAILING_SL
plan_2021-11-29_NIFTY_CE_16950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-29,2021-12-02,NIFTY,CE,16950.0,210.8,256.25,228.07,270.11;287.81;307.35,0;1;1,STOPLOSS
plan_2021-11-29_NIFTY_PE_17100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-29,2021-12-02,NIFTY,PE,17100.0,220.75,226.25,184.29,246.93;273.29;302.4,0;1;1,COMPLETED
plan_2021-11-30_NIFTY_CE_17000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-30,2021-12-02,NIFTY,CE,17000.0,211.0,216.0,187.93,229.81;247.44;266.9,0;1;1,TRAILING_SL
plan_2021-11-30_NIFTY_PE_17300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-11-30,2021-12-02,NIFTY,PE,17300.0,226.55,279.9,249.68,294.77;313.75;334.7,0;1;1,NOT_ENTERED
plan_2021-12-02_NIFTY_CE_16950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-02,2021-12-02,NIFTY,CE,16950.0,226.6,234.05,199.5,243.25;255.01;268.0,0;1;1,COMPLETED
plan_2021-12-02_NIFTY_PE_17400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-02,2021-12-02,NIFTY,PE,17400.0,246.85,279.05,249.3,293.69;312.37;333.0,0;1;1,NOT_ENTERED
plan_2021-12-06_NIFTY_CE_17050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-06,2021-12-09,NIFTY,CE,17050.0,218.7,253.25,220.61,269.32;289.82;312.45,0;1;1,NOT_ENTERED
plan_2021-12-06_NIFTY_PE_17300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-06,2021-12-09,NIFTY,PE,17300.0,228.1,265.05,214.01,290.21;322.29;357.7,0;1;1,NOT_ENTERED
plan_2021-12-07_NIFTY_CE_16850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-07,2021-12-09,NIFTY,CE,16850.0,225.35,251.1,224.85,258.04;266.93;276.75,0;1;1,STOPLOSS
plan_2021-12-07_NIFTY_PE_17200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-07,2021-12-09,NIFTY,PE,17200.0,229.85,307.75,247.86,337.29;374.94;416.5,0;1;1,NOT_ENTERED
plan_2021-12-08_NIFTY_CE_17150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-08,2021-12-09,NIFTY,CE,17150.0,205.0,209.05,186.56,220.1;234.21;249.8,0;1;1,COMPLETED
plan_2021-12-08_NIFTY_PE_17550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-08,2021-12-09,NIFTY,PE,17550.0,233.7,259.8,233.2,266.84;275.85;285.8,0;1;1,NOT_ENTERED
plan_2021-12-09_NIFTY_CE_17300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-09,2021-12-09,NIFTY,CE,17300.0,223.7,238.85,216.36,249.9;264.01;279.6,0;1;1,NOT_ENTERED
plan_2021-12-09_NIFTY_PE_17750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-09,2021-12-09,NIFTY,PE,17750.0,219.3,240.05,218.8,245.63;252.79;260.7,0;1;1,COMPLETED
plan_2021-12-10_NIFTY_CE_17350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-10,2021-12-16,NIFTY,CE,17350.0,208.05,220.35,193.45,227.47;236.58;246.65,0;1;1,COMPLETED
plan_2021-12-10_NIFTY_PE_17600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-10,2021-12-16,NIFTY,PE,17600.0,224.25,237.4,199.65,247.47;260.34;274.55,0;1;1,NOT_ENTERED
plan_2021-12-13_NIFTY_CE_17450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-13,2021-12-16,NIFTY,CE,17450.0,230.5,239.9,215.18,252.05;267.57;284.7,0;1;1,STOPLOSS
plan_2021-12-13_NIFTY_PE_17800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-13,2021-12-16,NIFTY,PE,17800.0,217.1,228.0,205.85,233.83;241.3;249.55,0;1;1,COMPLETED
plan_2021-12-14_NIFTY_CE_17100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-14,2021-12-16,NIFTY,CE,17100.0,226.5,263.2,241.01,274.1;288.02;303.4,0;1;1,TRAILING_SL
plan_2021-12-14_NIFTY_PE_17450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-14,2021-12-16,NIFTY,PE,17450.0,218.8,229.25,187.1,250.02;276.51;305.75,0;1;1,NOT_ENTERED
plan_2021-12-15_NIFTY_CE_17150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-15,2021-12-16,NIFTY,CE,17150.0,215.7,227.45,201.6,234.28;243.04;252.7,0;1;1,STOPLOSS
plan_2021-12-15_NIFTY_PE_17550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2021-12-15,2021-12-16,NIFTY,PE,17550.0,244.2,255.7,226.65,263.4;273.26;284.15,0;1;1,STOPLOSS
